FileName,ElevationM,Date,Lat,Lon,DamLength,Notes,Area,Mapper,State,MapperID
PA2_dam189,2698.00,09/14,40.897111,-106.596403,13,,2,SH,CO,E
PA2_dam190,2699.00,09/14,40.897192,-106.596277,9.19,,2,SH,CO,E
PA2_dam191,2698.00,09/14,40.896901,-106.596464,19.8,,2,SH,CO,E
PA2_dam192,2699.00,09/14,40.896756,-106.596755,15.3,,2,SH,CO,E
PA2_dam193,2693.00,09/14,40.896398,-106.595833,18.8,,2,SH,CO,E
PA2_dam194,2696.00,09/14,40.896761,-106.596123,9.97,,2,SH,CO,E
PA2_dam195,2690.00,09/14,40.885534,-106.595375,25.9,,2,SH,CO,E
PA2_dam196,2685.00,09/14,40.895269,-106.594534,14.9,,2,SH,CO,E
PA2_dam197,2697.00,09/14,40.896857,-106.596334,9.79,,2,SH,CO,E
PA2_dam198,2688.00,09/14,40.895661,-106.594676,20,,2,SH,CO,E
PA2_dam199,2688.00,09/14,40.89541,-106.594878,22.4,,2,SH,CO,E
PA2_dam200,2684.00,09/14,40.894965,-106.594298,15.4,,2,SH,CO,E
PA2_dam201,2692.00,09/14,40.896012,-106.595828,41.2,,2,SH,CO,E
PA2_dam202,2701.00,09/14,40.897731,-106.596837,24.4,not completely sure about this one,2,SH,CO,E
PA2_dam203,2701.00,09/14,40.897686,-106.596678,31,this kinda looks like a washed up dam ,2,SH,CO,E
PA2_dam204,2707.00,09/14,40.898516,-106.595499,17.8,,2,SH,CO,E
PA2_dam205,2694.00,09/14,40.896363,-106.595587,76.9,,2,SH,CO,E
PA2_dam206,2692.00,09/14,40.896064,-106.594749,7.33,,2,SH,CO,E
PA2_dam207,2662.00,09/14,40.893394,-106.589313,9.19,,2,SH,CO,E
PA2_dam208,2656.00,09/14,40.893425,-106.587449,14.9,,2,SH,CO,E
PA2_dam209,2653.00,09/14,40.892056,-106.586952,14.1,,2,SH,CO,E
PA2_dam210,2651.00,09/14,40.892517,-106.886157,5.1,,2,SH,CO,E
PA2_dam211,2636.00,09/14,40.893469,-106.581478,73.6,,2,SH,CO,E
PA2_dam212,2676.00,09/14,40.894303,-106.592511,116,,2,SH,CO,E
PA2_dam213,2677.00,09/14,40.894205,-106.59298,38.3,,2,SH,CO,E
PA2_dam214,2678.00,09/14,40.894101,-106.593082,54.7,,2,SH,CO,E
PA2_dam215,2672.00,09/14,40.89411,-106.591736,83.5,,2,SH,CO,E
PA2_dam216,2674.00,09/14,40.894117,-106.592294,15.9,,2,SH,CO,E
PA2_dam217,2669.00,09/14,40.893678,-106.591116,57.7,,2,SH,CO,E
PA2_dam218,2680.00,09/14,40.893721,-106.593521,22.4,,2,SH,CO,E
PA2_dam219,2679.00,09/14,40.893572,-106.59336,34.2,,2,SH,CO,E
PA2_dam220,2677.00,09/14,40.893312,-106.592836,58.1,,2,SH,CO,E
PA2_dam221,2674.00,09/14,40.893126,-106.592296,28.4,,2,SH,CO,E
PA2_dam222,2675.00,09/14,40.89418,-106.592475,15.4,,2,SH,CO,E
PA2_dam223,2675.00,09/14,40.893214,-106.592464,19,,2,SH,CO,E
PA2_dam224,2671.00,09/14,40.893036,-106.591756,19.4,,2,SH,CO,E
PA2_dam225,2672.00,09/14,40.894177,-106.591385,11.9,,2,SH,CO,E
PA2_dam226,2680.00,09/14,40.894697,-106.593406,14.9,,2,SH,CO,E
PA2_dam227,2672.00,09/14,40.894357,-106.591883,15.3,,2,SH,CO,E
PA2_dam228,2672.00,09/14,40.894369,-106.5913,22.7,,2,SH,CO,E
PA2_dam229,2691.00,09/14,40.895822,-106.595591,167,,2,SH,CO,E
PA2_dam230,2685.00,09/14,40.895175,-106.594515,77.3,,2,SH,CO,E
PA2_dam231,2680.00,09/14,40.894444,-106.593439,33.5,,2,SH,CO,E
PA2_dam232,2682.00,09/14,40.894695,-106.593877,30.7,,2,SH,CO,E
PA2_dam233,2677.00,09/14,40.893415,-106.592993,14.8,,2,SH,CO,E
PA2_dam234,2677.00,09/14,40.893512,-106.592911,8.65,,2,SH,CO,E
PA2_dam235,2674.00,09/14,40.894376,-106.592143,10.9,,2,SH,CO,E
PA2_dam236,2679.00,09/14,40.894187,-106.593307,10.9,,2,SH,CO,E
PA2_dam237,2679.00,09/14,40.896885,-106.596099,33.9,,2,SH,CO,E
PA2_dam238,2701.00,09/14,40.897727,-106.596307,18.9,,2,SH,CO,E
PA2_dam239,2701.00,09/14,40.897491,-106.596851,84.5,,2,SH,CO,E
PA2_dam240,2691.00,09/14,40.895865,-106.595091,29.2,,2,SH,CO,E
PA2_dam241,2683.00,09/14,40.894936,-106.593775,13.8,,2,SH,CO,E
PA2_dam242,2681.00,09/14,40.894822,-106.59353,15.5,,2,SH,CO,E
PA2_dam243,2684.00,09/14,40.89474,-106.594322,47.3,not too confident about this one because it looks like there's a tree in the middle of what might be a dam,2,SH,CO,E
PA2_dam244,2663.00,09/14,40.892056,-106.589436,34.5,,2,SH,CO,E
PA2_dam245,2658.00,09/14,40.892252,-106.588407,28.5,this one might be too long but seemed right but of the small canals near it,2,SH,CO,E
PA2_dam246,2654.00,09/14,40.892348,-106.587149,27.6,,2,SH,CO,E
PA2_dam247,2653.00,09/14,40.892284,-106.587011,31,,2,SH,CO,E
PA2_dam248,2655.00,09/14,40.892049,-106.587523,60,,2,SH,CO,E
PA2_dam249,2655.00,09/14,40.892364,-106.587431,22,,2,SH,CO,E
PA2_dam250,2659.00,09/14,40.892304,-106.588554,7.53,,2,SH,CO,E
PA2_dam251,2655.00,09/14,40.893155,-106.58738,59,,2,SH,CO,E
PA2_dam252,2651.00,09/14,40.892829,-106.586294,11.2,,2,SH,CO,E
PA2_dam253,2653.00,09/14,40.892844,-106.586816,36.2,,2,SH,CO,E
PA2_dam254,2651.00,09/14,40.892205,-106.586076,40.9,,2,SH,CO,E
PA2_dam255,2652.00,09/14,40.892393,-106.586673,45.8,,2,SH,CO,E
PA2_dam256,2651.00,09/14,40.891083,-106.58404,12.8,,2,SH,CO,E
PA2_dam257,2647.00,09/14,40.891326,-106.583178,43.9,,2,SH,CO,E
PA2_dam258,2641.00,09/14,40.891767,-106.581889,47.4,,2,SH,CO,E
PA2_dam259,2642.00,09/14,40.891833,-106.582246,16.6,,2,SH,CO,E
PA2_dam260,2643.00,09/14,40.891709,-106.582607,11.5,,2,SH,CO,E
PA2_dam261,2644.00,09/14,40.891589,-106.582787,17.6,,2,SH,CO,E
PA2_dam262,2639.00,09/14,40.89201,-106.581335,32.5,,2,SH,CO,E
PA2_dam263,2639.00,09/14,40.891962,-106.58114,47.9,,2,SH,CO,E
PA2_dam264,2636.00,09/14,40.893401,-106.581682,58.3,,2,SH,CO,E
PA2_dam265,2636.00,09/14,40.893617,-106.580889,49.9,,2,SH,CO,E
PA2_dam266,2633.00,09/14,40.893671,-106.57943,50.4,,2,SH,CO,E
PA2_dam267,2630.00,09/14,40.894035,-106.578227,49.8,,2,SH,CO,E
PA2_dam268,2628.00,09/14,40.893537,-106.576674,84.9,not too sure if this is a dam because of the length ,2,SH,CO,E
PA2_dam269,2625.00,09/14,40.89341,-106.575437,19.3,,2,SH,CO,E
PA2_dam270,2624.00,09/14,40.893322,-106.575219,49.5,,2,SH,CO,E
PA2_dam271,2623.00,09/14,40.892765,-106.574113,27.1,,2,SH,CO,E
PA2_dam272,2622.00,09/14,40.892849,-106.573357,6.35,,2,SH,CO,E
PA2_dam273,2622.00,09/14,40.892786,-106.573603,5.65,,2,SH,CO,E
PA2_dam274,2621.00,09/14,40.89279,-106.572389,64.3,,2,SH,CO,E
PA2_dam275,2618.00,09/14,40.892229,-106.570388,76.1,,2,SH,CO,E
PA2_dam276,2618.00,09/14,40.891122,-106.570507,36.4,,2,SH,CO,E
PA2_dam277,2622.00,09/14,40.891608,-106.574384,56.2,,2,SH,CO,E
PA2_dam278,2628.00,09/14,40.889868,-106.576822,103,,2,SH,CO,E
PA2_dam279,2627.00,09/14,40.889856,-106.576641,9.82,,2,SH,CO,E
PA2_dam280,2627.00,09/14,40.890052,-106.576587,37.3,,2,SH,CO,E
PA2_dam281,2627.00,09/14,40.890416,-106.576215,39.3,,2,SH,CO,E
PA2_dam282,2627.00,09/14,40.890692,-106.576261,32.4,,2,SH,CO,E
PA2_dam283,2627.00,09/14,40.889399,-106.575621,61.7,,2,SH,CO,E
PA2_dam284,2625.00,09/14,40.889608,-106.575067,38.5,,2,SH,CO,E
PA2_dam285,2626.00,09/14,40.889814,-106.575624,36.6,,2,SH,CO,E
PA2_dam286,2622.00,09/14,40.890412,-106.573578,17.8,,2,SH,CO,E
PA2_dam287,2621.00,09/14,40.89896,-106.573113,11.2,,2,SH,CO,E
PA2_dam288,2626.00,09/14,40.890001,-106.576192,25.9,,2,SH,CO,E
PA2_dam289,2622.00,09/14,40.890143,-106.573674,21,,2,SH,CO,E
PA2_dam290,2623.00,09/14,40.890165,-106.573853,23,,2,SH,CO,E
PA2_dam291,2622.00,09/14,40.890836,-106.57316,14.2,,2,SH,CO,E
PA2_dam292,2621.00,09/14,40.891371,-106.572456,33.3,,2,SH,CO,E
PA2_dam293,2620.00,09/14,40.891889,-106.57204,63.5,,2,SH,CO,E
PA2_dam294,2621.00,09/14,40.891758,-106.572543,35.5,,2,SH,CO,E
PA2_dam295,2621.00,09/14,40.891259,-106.573023,20,,2,SH,CO,E
PA2_dam296,2621.00,09/14,40.891078,-106.572566,29.1,,2,SH,CO,E
PA2_dam297,2620.00,09/14,40.891546,-106571529,105,,2,SH,CO,E
PA2_dam298,2618.00,09/14,40.891652,-106.570873,37.1,,2,SH,CO,E
PA2_dam299,2623.00,09/14,40.891094,-106.574117,31.7,,2,SH,CO,E
PA2_dam300,2618.00,09/14,40.891425,-106.570358,35.9,,2,SH,CO,E
PA2_dam301,2617.00,09/14,40.891824,-106.570038,84.4,,2,SH,CO,E
PA2_dam302,2631.00,09/14,40.893998,-106.578528,42,,2,SH,CO,E
PA2_dam303,2631.00,09/14,40.89409,-106.579006,26.9,,2,SH,CO,E
PA2_dam304,2634.00,09/14,40.89329,-106.58041,74.5,,2,SH,CO,E
PA2_dam305,2632.00,09/14,40.893831,-106.579087,48.5,,2,SH,CO,E
PA2_dam306,2633.00,09/14,40.893551,-106.579918,23.9,,2,SH,CO,E
PA2_dam307,2631.00,09/14,40.894229,-106.579369,15.8,,2,SH,CO,E
PA2_dam308,2638.00,09/14,40.893788,-106.582348,11.6,,2,SH,CO,E
PA2_dam309,2659.00,09/14,40.89245,-106.588542,88,,2,SH,CO,E
PA2_dam310,2662.00,09/14,40.892427,-106.589153,60,,2,SH,CO,E
PA2_dam311,2663.00,09/14,40.892222,-106.589671,83.6,,2,SH,CO,E
PA2_dam312,2689.00,09/14,40.895501,-106.59519,60.3,,2,SH,CO,E
PA2_dam313,2692.00,09/14,40.896208,-106.595509,31.5,,2,SH,CO,E
PA2_dam314,2707.00,09/14,40.898426,-106.595751,32.6,,2,SH,CO,E
PA2_dam315,2705.00,09/24,40.898327,-106.595472,44.2,,2,SH,CO,E
PA2_dam316,2654.00,09/14,40.891986,-106.58714,47.4,,2,SH,CO,E
PA2_dam317,2652.00,09/14,40.892356,-106.586523,33,,2,SH,CO,E
PA2_dam318,2650.00,09/14,40.892696,-106.58614,41.8,,2,SH,CO,E
PA2_dam319,2660.00,09/14,40.889822,-106.584617,109,,2,SH,CO,E
PA2_dam320,2656.00,09/14,40.890373,-106.584195,59.3,,2,SH,CO,E
PA2_dam321,2659.00,09/14,40.889852,-106.584269,58.4,,2,SH,CO,E
PA2_dam322,2660.00,09/14,40.889578,-106.584167,59.6,,2,SH,CO,E
PA2_dam323,2653.00,09/14,40.890704,-106.584324,70.7,,2,SH,CO,E
PA2_dam324,2655.00,09/14,40.890489,-106.584273,9.31,,2,SH,CO,E
PA2_dam325,2652.00,09/14,40.890899,-106.584165,13,,2,SH,CO,E
PA2_dam326,2652.00,09/14,40.890919,-106.584085,5.42,,2,SH,CO,E
PA2_dam327,2643.00,09/14,40.891768,-106.582491,27.2,,2,SH,CO,E
PA2_dam328,2621.00,09/14,40.891504,-106.57389,18.8,,2,SH,CO,E
PA2_dam329,2615.00,09/14,40.891252,-106.568814,4.26,,2,SH,CO,E
PA2_dam330,2612.00,09/14,40.889389,-106.566791,6.81,,2,SH,CO,E
PA2_dam331,2613.00,09/14,40.88928,-106.566864,7.31,,2,SH,CO,E
PA2_dam332,2605.00,09/14,40.887048,-106.560709,6.22,,2,SH,CO,E
PA2_dam333,2629.00,09/14,40.878628,-106.571147,65.8,,2,SH,CO,E
PA2_dam334,2634.00,09/14,40.877862,-106.572103,51.5,,2,SH,CO,E
PA2_dam335,2631.00,09/14,40.878222,-106.571479,41.6,,2,SH,CO,E
PA2_dam336,2640.00,09/14,40.876922,-106.573991,42.8,,2,SH,CO,E
PA2_dam337,2638.00,09/14,40.877017,-106.573375,32.6,,2,SH,CO,E
PA2_dam338,2627.00,09/14,40.87916,-106.569871,74,,2,SH,CO,E
PA2_dam339,2625.00,09/14,40.879222,-106.568742,27.4,,2,SH,CO,E
PA2_dam340,2620.00,09/14,40.880025,-106.567888,21.5,,2,SH,CO,E
PA2_dam341,2624.00,09/14,40.879553,-106.568779,20.2,,2,SH,CO,E
PA2_dam342,2649.00,09/14,40.87737,-106.576183,79.9,,2,SH,CO,E
PA2_dam343,2649.00,09/14,40.877377,-106.575938,42,,2,SH,CO,E
PA2_dam344,2616.00,09/14,40.889492,-106.569019,94.3,,2,SH,CO,E
PA2_dam345,2614.00,09/14,40.889383,-106.568475,8.61,,2,SH,CO,E
PA2_dam346,2615.00,09/14,40.889798,-106.568584,55.5,,2,SH,CO,E
PA2_dam347,2613.00,09/14,40.889296,-106.567189,89.9,,2,SH,CO,E
PA2_dam348,2615.00,09/14,40.890093,-106.569007,35.6,,2,SH,CO,E
PA2_dam349,2617.00,09/14,40.890011,-106.569608,36.2,,2,SH,CO,E
PA2_dam350,2618.00,09/14,40.889801,-106.569898,47.8,,2,SH,CO,E
PA2_dam351,2614.00,09/14,40.891338,-106.568421,5.77,,2,SH,CO,E
PA2_dam352,2614.00,09/14,40.890985,-106.568356,3.24,,2,SH,CO,E
PA2_dam353,2616.00,09/14,40.891529,-106.569189,7,,2,SH,CO,E
PA2_dam354,2618.00,09/14,40.891411,-106.570751,23.3,,2,SH,CO,E
PA2_dam355,2618.00,09/14,40.891764,-106.57079,6.68,,2,SH,CO,E
PA2_dam356,2619.00,09/14,40.892263,-106.571715,21.2,,2,SH,CO,E
PA2_dam357,2619.00,09/14,40.892723,-106.571261,19.8,,2,SH,CO,E
PA2_dam358,2622.00,09/14,40.893727,-106.570844,63,,2,SH,CO,E
PA2_dam359,2623.00,09/14,40.89411,-106.57064,23.6,,2,SH,CO,E
PA2_dam360,2624.00,09/14,40.894783,-106.570441,18,,2,SH,CO,E
PA2_dam361,2624.00,09/14,40.895097,-106.570986,13,,2,SH,CO,E
PA2_dam362,2624.00,09/14,40.894959,-106.571064,10.4,,2,SH,CO,E
PA2_dam363,2625.00,09/14,40.895572,-106.570699,20.3,,2,SH,CO,E
PA2_dam364,2629.00,09/14,40.896661,-106.569818,16.4,,2,SH,CO,E
PA2_dam365,2634.00,09/14,40.898329,-106.568952,13,,2,SH,CO,E
PA2_dam366,2634.00,09/14,40.898622,-106.569004,14.4,,2,SH,CO,E
PA2_dam367,2637.00,09/14,40.899442,-106.568528,8.23,,2,SH,CO,E
PA2_dam368,2632.00,09/14,40.897769,-106.569282,7.65,,2,SH,CO,E
PA2_dam369,2626.00,09/14,40.895883,-106.570422,10.7,,2,SH,CO,E
PA2_dam370,2620.00,09/14,40.89288,-106.572207,28.6,,2,SH,CO,E
PA2_dam371,2620.00,09/14,40.893289,-106.571206,22.7,,2,SH,CO,E
PA2_dam372,2619.00,09/14,40.892915,-106.571867,25.6,,2,SH,CO,E
PA2_dam373,2619.00,09/14,40.892824,-106.571741,29.4,,2,SH,CO,E
PA2_dam374,2619.00,09/14,40.891826,-106.571239,24.8,,2,SH,CO,E
PA2_dam375,2618.00,09/14,40.891761,-106.571069,17.9,,2,SH,CO,E
PA2_dam376,2622.00,09/14,40.891656,-106.573733,45.5,,2,SH,CO,E
PA2_dam377,2620.00,09/14,40.889503,-106.571673,26.9,,2,SH,CO,E
PA2_dam378,2620.00,09/14,40.890121,-106.571688,32.5,,2,SH,CO,E
PA2_dam379,2617.00,09/14,40.89032,-106.571086,20.4,,2,SH,CO,E
PA2_dam380,2619.00,09/14,40.891135,-106.571252,37,,2,SH,CO,E
PA2_dam381,2617.00,09/14,40.890906,-106.57015,25.6,,2,SH,CO,E
PA2_dam382,2617.00,09/14,40.890805,-106.569984,12.9,,2,SH,CO,E
PA2_dam383,2619.00,09/14,40.891866,-106.571357,18.3,,2,SH,CO,E
PA2_dam384,2620.00,09/14,40.891523,-106.571885,17.3,,2,SH,CO,E
PA2_dam385,2618.00,09/14,40.890895,-106.570939,20,,2,SH,CO,E
PA2_dam386,2613.00,09/14,40.889818,-106.567597,64.7,,2,SH,CO,E
PA2_dam387,2614.00,09/14,40.88979,-106.568174,46.9,,2,SH,CO,E
PA2_dam388,2615.00,09/14,40.889297,-106.568703,22.4,,2,SH,CO,E
PA2_dam389,2621.00,09/14,40.891404,-106.572881,24.5,,2,SH,CO,E
PA2_dam390,2621.00,09/14,40.891361,-106.572317,56.2,,2,SH,CO,E
PA2_dam391,2623.00,09/14,40.890121,-106.57429,14,,2,SH,CO,E
PA2_dam392,2624.00,09/14,40.88985,-106.574761,24,,2,SH,CO,E
PA2_dam393,2625.00,09/14,40.889881,-106.574969,23.4,,2,SH,CO,E
PA2_dam394,2625.00,09/14,40.889882,-106.575272,19.7,,2,SH,CO,E
PA2_dam395,2625.00,09/14,40.889716,-106.574968,15.5,,2,SH,CO,E
PA2_dam396,2624.00,09/14,40.889872,-106.5745,10.7,,2,SH,CO,E
PA2_dam397,2626.00,09/14,40.889664,-106.575519,16.9,,2,SH,CO,E
PA2_dam398,2622.00,09/14,40.891669,-106.574115,15.3,,2,SH,CO,E
PA2_dam399,2618.00,09/14,40.890077,-106.570262,82.4,,2,SH,CO,E
PA2_dam400,2670.00,09/14,40.874972,-106.584488,96.2,,2,SH,CO,E
PA2_dam401,2667.00,09/14,40.875235,-106.583874,94,,2,SH,CO,E
PA2_dam402,2664.00,09/14,40.875976,-106.582811,32.3,,2,SH,CO,E
PA2_dam403,2668.00,09/14,40.874131,-106.58251,23.2,,2,SH,CO,E
PA2_dam404,2666.00,09/14,40.874504,-106.582301,19,,2,SH,CO,E
PA2_dam405,2665.00,09/14,40.874487,-106.582004,24.7,,2,SH,CO,E
PA2_dam406,2659.00,9/14,40.878949,-106.581388,106,,2,SH,CO,E
PA2_dam407,2658.00,09/14,40.879227,-106.581129,41,,2,SH,CO,E
PA2_dam408,2646.00,09/14,40.876615,-106.575484,18.4,,2,SH,CO,E
PA2_dam409,2643.00,09/14,40.876492,-106.574781,49.6,,2,SH,CO,E
PA2_dam410,2637.00,09/14,40.87725,-106.573178,29.6,,2,SH,CO,E
PA2_dam411,2636.00,09/14,40.877457,-106.572945,28.8,,2,SH,CO,E
PA2_dam412,2683.00,09/14,40.8947,-106.594034,97.3,,2,SH,CO,E
PA2_dam413,2664.00,09/14,40.892177,-106.590027,55.9,,2,SH,CO,E
PA2_dam414,2657.00,09/14,40.892724,-106.587873,22.2,,2,SH,CO,E
PA2_dam415,2663.00,09/14,40.888873,-106.583481,110,,2,SH,CO,E
PA2_dam416,2645.00,09/14,40.891501,-106.583067,23.7,,2,SH,CO,E
PA2_dam417,2616.00,06/14,40.890923,-106.569634,59.7,,2,SH,CO,E
PA2_dam418,2616.00,06/14,40.891713,-106.569503,41.1,,2,SH,CO,E
PA2_dam419,2623.00,06/14,40.890511,-106.573777,31.3,,2,SH,CO,E
PA2_dam420,2626.00,06/14,40.88955,-106.575347,44.2,,2,SH,CO,E
PA2_dam421,2623.00,06/14,40.89013,-106.573974,24.4,,2,SH,CO,E
PA2_dam422,2623.00,06/14,40.890184,-106.574163,13.4,,2,SH,CO,E
PA2_dam423,2621.00,06/14,40.891354,-106.572697,20,,2,SH,CO,E
PA2_dam424,2612.00,06/14,40.889375,-106.566126,77.8,,2,SH,CO,E
PA2_dam425,2611.00,06/14,40.888301,-106.565093,27.5,,2,SH,CO,E
PA2_dam426,2611.00,06/14,40.888257,-106.564947,27.6,,2,SH,CO,E
PA2_dam427,2611.00,06/14,40.888431,-106.565254,28.4,,2,SH,CO,E
PA2_dam428,2612.00,06/14,40.889065,-106.565473,24.5,not too sure if this is a dam because it looks like a lot of greens around ,2,SH,CO,E
PA2_dam429,2612.00,06/14,40.884973,-106.564868,15,,2,SH,CO,E
PA2_dam430,2613.00,06/14,40.884934,-106.565186,28.6,,2,SH,CO,E
PA2_dam431,2613.00,06/14,40.885007,-106.565518,31.2,,2,SH,CO,E
PA2_dam432,2613.00,06/14,40.885038,-106.565879,32.7,,2,SH,CO,E
PA2_dam433,2615.00,06/14,40.885536,-106.566872,82.3,,2,SH,CO,E
PA2_dam434,2615.00,06/14,40.885406,-106.567402,76.8,,2,SH,CO,E
PA2_dam435,2618.00,06/14,40.885198,-106.568578,93.8,,2,SH,CO,E
PA2_dam436,2617.00,06/14,40.884706,-106.567991,63.3,,2,SH,CO,E
PA2_dam437,2617.00,06/14,40.885034,-106.568086,38.9,,2,SH,CO,E
PA2_dam438,2617.00,06/14,40.885038,-106.567938,46.6,,2,SH,CO,E
PA2_dam439,2619.00,06/14,40.885406,-106.569214,18,,2,SH,CO,E
PA2_dam440,2626.00,06/14,40.885016,-106.570121,11.6,,2,SH,CO,E
PA2_dam441,2626.00,06/14,40.885052,-106.57226,65.4,,2,SH,CO,E
PA2_dam442,2623.00,06/14,40.88498,-106.571238,65.4,,2,SH,CO,E
PA2_dam443,2625.00,06/14,40.885361,-106.571938,57.8,,2,SH,CO,E
PA2_dam444,2622.00,06/14,40.885854,-106.570997,25.2,,2,SH,CO,E
PA2_dam445,2620.00,06/14,40.886176,-106.570098,37,,2,SH,CO,E
PA2_dam446,2621.00,06/14,40.885234,-106.570326,50.9,,2,SH,CO,E
PA2_dam447,2621.00,06/14,40.885125,-106.57034,19,,2,SH,CO,E
PA2_dam448,2622.00,06/14,40.884961,-106.571082,35.1,,2,SH,CO,E
PA2_dam449,2623.00,06/14,40.885562,-106.571321,38.2,,2,SH,CO,E
PA2_dam450,2623.00,06/14,40.885334,-106.571385,37.6,,2,SH,CO,E
PA2_dam451,2620.00,06/14,40.884996,-106.569795,33.7,,2,SH,CO,E
PA2_dam452,2621.00,06/14,40.885232,-106.570535,41.9,,2,SH,CO,E
PA2_dam453,2620.00,06/14,40.885278,-106.570109,27.2,,2,SH,CO,E
PA2_dam454,2622.00,06/14,40.885476,-106.570641,21,,2,SH,CO,E
PA2_dam455,2615.00,06/14,40.88497,-106.566536,89.4,,2,SH,CO,E
PA2_dam456,2614.00,06/14,40.88494,-106.566367,27.3,,2,SH,CO,E
PA2_dam457,2614.00,06/14,40.884861,-106.566186,27.7,,2,SH,CO,E
PA2_dam458,2615.00,06/14,40.885279,-106.566793,45.8,,2,SH,CO,E
PA2_dam459,2615.00,06/14,40.885369,-106.567094,51.6,,2,SH,CO,E
PA2_dam460,2615.00,06/14,40.88455,-106.567137,41.7,,2,SH,CO,E
PA2_dam461,2616.00,06/14,40.885539,-106.567743,43.8,,2,SH,CO,E
PA2_dam462,2616.00,06/14,40.88514,-106.567715,44.1,,2,SH,CO,E
PA2_dam463,2620.00,06/14,40.884338,-106.569444,43.5,,2,SH,CO,E
PA2_dam464,2619.00,06/14,40.88411,-106.569174,57,,2,SH,CO,E
PA2_dam465,2625.00,06/14,40.884408,-106.571857,27.9,,2,SH,CO,E
PA2_dam466,2627.00,06/14,40.884564,-106.572647,77.7,,2,SH,CO,E
PA2_dam467,2627.00,06/14,40.884388,-106.572867,60.2,,2,SH,CO,E
PA2_dam468,2626.00,06/14,40.884247,-106.572286,25.8,,2,SH,CO,E
PA2_dam469,2626.00,06/14,40.884145,-106.572395,14.2,,2,SH,CO,E
PA2_dam470,2626.00,06/14,40.88459,-106.572361,24.2,,2,SH,CO,E
PA2_dam471,2625.00,06/14,40.88461,-106.572125,11,,2,SH,CO,E
PA2_dam472,2626.00,06/14,40.884212,-106.571963,26.4,,2,SH,CO,E
PA2_dam473,2624.00,06/14,40.88437,-106.57135,34.9,,2,SH,CO,E
PA2_dam474,2623.00,06/14,40.884562,-106.571395,11.6,,2,SH,CO,E
PA2_dam475,2623.00,06/14,40.884944,-106.57164,9,,2,SH,CO,E
PA2_dam476,2623.00,06/14,40.884713,-106.571556,21.8,,2,SH,CO,E
PA2_dam477,2620.00,06/14,40.884771,-106.570211,37.2,Does not have an end point unless is connecting to dam 478,2,SH,CO,E
PA2_dam478,2620.00,06/14,40.884731,-106.570089,10.9,,2,SH,CO,E
PA2_dam479,2617.00,06/14,40.885495,-106.568334,35,,2,SH,CO,E
PA2_dam480,2615.00,06/14,40.885707,-206.566827,20.6,,2,SH,CO,E
PA2_dam481,2614.00,06/14,40.885836,-106.566648,12.9,,2,SH,CO,E
PA2_dam482,2613.00,06/14,40.885842,-106.565778,38.7,,2,SH,CO,E
PA2_dam483,2616.00,06/14,40.885354,-106.56759,113,,2,SH,CO,E
PA2_dam484,2616.00,06/14,40.884761,-106.567365,74.5,,2,SH,CO,E
PA2_dam485,2615.00,06/14,40.884722,-106.566932,59.2,,2,SH,CO,E
PA2_dam486,2616.00,06/14,40.884328,-106.567403,16.2,,2,SH,CO,E
PA2_dam487,2616.00,06/14,40.8843,-106.567281,31.3,,2,SH,CO,E
PA2_dam488,2615.00,06/14,40.885088,-106.566677,12.7,,2,SH,CO,E
PA2_dam489,2616.00,06/14,40.884817,-106.567602,29,,2,SH,CO,E
PA2_dam490,2616.00,06/14,40.884305,-106.56747,33.9,,2,SH,CO,E
PA2_dam491,2617.00,06/14,40.884417,-106.567542,21.3,,2,SH,CO,E
PA2_dam492,2619.00,06/14,40.884727,-106.56915,20.5,,2,SH,CO,E
PA2_dam493,2619.00,06/14,40.884627,-106.569178,13.5,,2,SH,CO,E
PA2_dam494,2618.00,06/14,40.884507,-106.568503,26.8,,2,SH,CO,E
PA2_dam495,2628.00,06/14,40.884502,-106.568736,44.5,,2,SH,CO,E
PA2_dam496,2618.00,06/14,40.884683,-106.568486,16.1,,2,SH,CO,E
PA2_dam497,2617.00,06/14,40.884354,-106.567745,50.7,,2,SH,CO,E
PA2_dam498,2617.00,06/14,40.884323,-106.567857,16.8,,2,SH,CO,E
PA2_dam499,2616.00,06/14,40.890787,-106.569058,28.9,,2,SH,CO,E
PA2_dam500,2619.00,06/14,40.892425,-106.571463,37.9,,2,SH,CO,E
PA2_dam501,2628.00,06/14,40.894027,-106.577206,29.7,,2,SH,CO,E
PA2_dam502,2628.00,06/14,40.894102,-106.577082,14.7,,2,SH,CO,E
PA2_dam503,2629.00,06/14,40.89367,-106.577752,18.3,,2,SH,CO,E
PA2_dam504,2632.00,06/14,40.893547,-106.579205,11.8,,2,SH,CO,E
PA2_dam505,2631.00,06/14,40.893341,-106.578762,13.3,,2,SH,CO,E
PA2_dam506,2632.00,06/14,40.893364,-106.578994,31.2,,2,SH,CO,E
PA2_dam507,2631.00,06/14,40.893365,-106.578505,22.6,,2,SH,CO,E
PA2_dam508,2636.00,06/14,40.893493,-106.581086,29.4,,2,SH,CO,E
PA2_dam509,2636.00,06/14,40.893846,-106.581373,20.8,,2,SH,CO,E
PA2_dam510,2633.00,06/14,40.893664,-106.579688,33.2,,2,SH,CO,E
PA2_dam511,2637.00,06/14,40.893515,-106.582226,53.1,,2,SH,CO,E
